final_price,list_price,bedrooms,Dens,bathrooms,size,parking,type,latitude,longitude,mean_district_income,district_code,School_min_dist_km
2500000,2500000,3,0,4,3374,2,Condo Apt,43.6868196,-79.3919643,207903,98,0.317327268
1850000,1645000,2,0,3,1700,1,Condo Apt,43.6886946,-79.3897755,207903,98,0.179467543
3950000,2950000,3,0,3,2124,2,Condo Apt,43.6810704,-79.3897551,207903,98,0.478338386
785000,779000,2,0,2,950,1,Condo Apt,43.6724212,-79.3870286,207903,98,0.417246092
975000,954900,2,0,2,1300,1,Plex,43.7114719,-79.3903945,85340,99,0.104521078
1515000,1499000,3,0,3,2750,2,Semi-Detached,43.7084399,-79.3884831,85340,99,0.19957555
705000,725000,3,1,2,1300,2,Detached,43.7142311,-79.3951659,85340,99,0.316113651
1215000,1079000,3,0,2,1300,2,Semi-Detached,43.7012522,-79.376631,85340,99,0.40278845
1190000,1299000,2,1,3,2124,2,Condo Townhouse,43.7149233,-79.3904292,85340,99,0.486838448
1205525,1195000,3,0,3,2124,1,Condo Townhouse,43.7004639,-79.3795969,85340,99,0.425116562
2770000,2795000,4,1,5,2250,2,Detached,43.7046936,-79.3759238,85340,99,0.124037208
2349500,2389000,4,1,4,1750,2,Detached,43.7072778,-79.3774195,85340,99,0.272172775
1500000,1580000,4,1,5,2750,1,Detached,43.6987194,-79.382918,85340,99,0.305125712
700000,749000,2,0,2,1100,2,Condo Apt,43.7125854,-79.3777494,85340,99,0.437987831
1411000,1399000,3,0,3,2124,1,Condo Townhouse,43.7004639,-79.3795969,85340,99,0.425116562
2728000,2849000,4,0,5,2250,2,Detached,43.7044921,-79.3769356,85340,99,0.055889543
1200000,1180000,2,0,2,1300,1,Condo Apt,43.6990927,-79.3809588,85340,99,0.381600782
2650000,2799000,4,1,5,2750,2,Detached,43.7018441,-79.3858281,85340,99,0.116976079
2670000,2595000,4,1,4,2750,1,Detached,43.7045623,-79.3811231,85340,99,0.297418572
2575000,2599000,4,0,5,2250,1,Detached,43.7062824,-79.3798389,85340,99,0.25126511
1475000,1299999,3,0,4,1300,1,Semi-Detached,43.7041885,-79.3855572,85340,99,0.348194166
2050000,1999000,4,0,5,2750,1,Semi-Detached,43.7144456,-79.3878994,85340,99,0.470284977
1735000,1659000,3,1,4,2250,1,Detached,43.7090423,-79.3801663,85340,99,0.51681733
1600000,1399000,3,1,2,1300,1,Detached,43.7164793,-79.3899421,85340,99,0.386098032
2420000,2499000,3,2,5,2250,1,Detached,43.7137272,-79.3874185,85340,99,0.41717953
1300000,1299000,3,0,2,1300,1,Semi-Detached,43.7036875,-79.3860657,85340,99,0.304771708
1825000,1998000,4,1,3,1750,4,Detached,43.7153964,-79.3918367,85340,99,0.538558409
1450000,1419000,3,0,3,2750,2,Semi-Detached,43.7083916,-79.3885615,85340,99,0.19198718
845000,859900,3,2,2,1750,6,Detached,43.7142489,-79.3953278,85340,99,0.31027344
1291000,1100000,3,2,2,1750,2,Semi-Detached,43.7014471,-79.3772435,85340,99,0.3760416
1230000,1229000,3,0,1,1300,1,Semi-Detached,43.7148733,-79.387898,85340,99,0.514440312
2940000,2995000,5,1,7,3250,2,Detached,43.7093189,-79.379443,85340,99,0.524125826
1382000,1399000,3,0,2,1750,1,Semi-Detached,43.6992778,-79.3860081,85340,99,0.22514224
1921000,1950000,3,1,4,2250,1,Semi-Detached,43.7037191,-79.3766483,85340,99,0.139202408
1685000,1399000,3,1,2,1300,1,Semi-Detached,43.7026926,-79.3832922,85340,99,0.214180908
449000,449000,1,1,1,850,0,Condo Apt,43.710907,-79.379201,85340,99,0.524758463
1376000,1199000,3,0,2,1300,2,Semi-Detached,43.7039764,-79.3833909,85340,99,0.338700676
2506000,2649000,5,1,4,2750,3,Detached,43.7169498,-79.3942871,85340,99,0.508570309
1286000,1099000,3,0,2,1300,1,Semi-Detached,43.7014903,-79.3785307,85340,99,0.380934566
1241000,1199000,3,1,2,1300,1,Semi-Detached,43.7051304,-79.3808836,85340,99,0.278670792
699000,699000,2,1,2,1100,1,Condo Apt,43.7125854,-79.3777494,85340,99,0.437987831
1750000,1795000,3,1,4,2250,2,Detached,43.7098205,-79.4097026,89330,100,0.252398501
533000,538800,1,0,1,250,1,Condo Apt,43.7038164,-79.3998225,89330,100,0.686414716
839900,839900,2,0,2,850,1,Condo Apt,43.7038164,-79.3998225,89330,100,0.686414716
1525000,1639900,3,0,4,1300,1,Detached,43.7109153,-79.4008941,89330,100,0.29807561
3050000,2498000,5,0,4,3250,4,Detached,43.6998097,-79.3997476,89330,100,0.859003736
1705000,1749000,3,0,2,1300,3,Detached,43.6989231,-79.4072165,89330,100,0.452836183
770000,780000,2,0,2,850,1,Condo Apt,43.708008,-79.4007848,89330,100,0.34255916
644000,659900,1,1,1,650,0,Condo Apt,43.7006134,-79.3978114,89330,100,0.982630038
370000,399500,1,0,2,1100,1,Condo Apt,43.6980672,-79.3980729,89330,100,1.062696598
690000,715000,2,0,2,750,1,Condo Apt,43.7006134,-79.3978114,89330,100,0.982630038
492000,499900,1,0,1,550,0,Condo Apt,43.708008,-79.4007848,89330,100,0.34255916
555000,559900,1,0,1,550,1,Condo Apt,43.708008,-79.4007848,89330,100,0.34255916
2230000,1995000,4,1,4,2250,2,Detached,43.7099193,-79.4096114,89330,100,0.261641844
595200,609000,1,0,2,750,0,Condo Apt,43.7006134,-79.3978114,89330,100,0.982630038
1630000,1649000,4,0,2,1750,2,Detached,43.7119934,-79.4044691,89330,100,0.5641765
1028000,1028000,2,1,2,950,1,Condo Apt,43.7038164,-79.3998225,89330,100,0.686414716
1745000,1799999,4,1,4,1750,2,Detached,43.7086361,-79.4029189,89330,100,0.47327748
800000,835000,2,0,2,850,1,Condo Apt,43.7006134,-79.3978114,89330,100,0.982630038
630000,645000,1,1,1,650,1,Condo Apt,43.7038164,-79.3998225,89330,100,0.686414716
490000,499900,1,0,1,250,0,Condo Apt,43.708008,-79.4007848,89330,100,0.34255916
1988000,1988000,3,0,4,2750,1,Detached,43.7037963,-79.4072699,89330,100,0.237732356
1195000,1195000,2,1,2,1700,2,Condo Apt,43.7082895,-79.4094163,89330,100,0.300731262
740000,729900,2,0,2,750,1,Condo Apt,43.708008,-79.4007848,89330,100,0.34255916
685000,715000,2,0,2,750,1,Condo Apt,43.7006134,-79.3978114,89330,100,0.982630038
1470000,1495000,3,0,3,1750,1,Detached,43.7068173,-79.4029572,89330,100,0.561726993
655777,649900,2,0,2,650,1,Condo Apt,43.7006134,-79.3978114,89330,100,0.982630038
3051200,2895000,4,1,4,2750,3,Detached,43.7116073,-79.4040311,89330,100,0.530032876
1290000,989000,3,0,2,1300,2,Semi-Detached,43.7087274,-79.4011759,89330,100,0.335684773
1315000,1245000,3,0,2,1300,1,Semi-Detached,43.7076902,-79.403286,89330,100,0.536584887
1645000,1650000,3,0,4,2250,1,Detached,43.7110191,-79.4008965,89330,100,0.294096599
830000,859800,2,0,2,850,1,Condo Apt,43.7038164,-79.3998225,89330,100,0.686414716
570000,588000,1,0,1,550,1,Condo Apt,43.708008,-79.4007848,89330,100,0.34255916
575888,475000,1,1,1,650,0,Condo Apt,43.7060587,-79.4031118,89330,100,0.623156644
885000,889000,2,1,2,950,1,Condo Apt,43.7006134,-79.3978114,89330,100,0.982630038
720000,730000,2,0,2,950,0,Condo Apt,43.7060587,-79.4031118,89330,100,0.623156644
2160000,2198000,5,1,4,2750,1,Detached,43.7089676,-79.407393,89330,100,0.43827178
800000,808000,2,0,2,950,1,Condo Apt,43.7006134,-79.3978114,89330,100,0.982630038
985000,985000,2,0,2,1100,1,Condo Apt,43.7006134,-79.3978114,89330,100,0.982630038
893000,899000,2,0,2,950,1,Condo Apt,43.708008,-79.4007848,89330,100,0.34255916
775000,795000,2,0,2,850,1,Condo Apt,43.7006134,-79.3978114,89330,100,0.982630038
790000,799000,2,0,2,950,1,Condo Apt,43.7006134,-79.3978114,89330,100,0.982630038
1399900,1399900,3,1,2,1750,1,Semi-Detached,43.7088232,-79.4041283,89330,100,0.564206785
489000,489900,1,0,1,250,0,Condo Apt,43.708008,-79.4007848,89330,100,0.34255916
528000,519800,1,1,1,550,0,Condo Apt,43.7006134,-79.3978114,89330,100,0.982630038
710000,729000,1,1,2,750,1,Condo Apt,43.708008,-79.4007848,89330,100,0.34255916
680000,685000,2,0,2,750,1,Condo Apt,43.7006134,-79.3978114,89330,100,0.982630038
1615000,1689000,2,0,2,1500,1,Condo Apt,43.6871687,-79.4150669,204521,101,0.904117665
700000,699000,3,1,1,1300,1,Condo Apt,43.6888531,-79.4202166,204521,101,0.675626363
820000,849000,2,0,2,1300,1,Condo Apt,43.7038293,-79.411015,204521,101,0.174805883
4099000,4150000,4,1,5,4250,4,Detached,43.7009189,-79.4129484,204521,101,0.320588054
470000,479000,1,0,1,650,1,Condo Apt,43.6882284,-79.4135341,204521,101,0.798671602
1295000,1295000,2,0,2,1700,1,Condo Apt,43.6871687,-79.4150669,204521,101,0.904117665
1275000,1285000,2,0,2,1500,2,Condo Apt,43.6861205,-79.4171555,204521,101,0.792503297
1400000,1499000,2,0,2,1700,2,Condo Apt,43.6868234,-79.4135359,204521,101,0.88345121
825000,865000,2,0,2,1300,1,Condo Apt,43.6863772,-79.4150239,204521,101,0.816688625
1245000,1299000,2,0,2,1500,1,Condo Apt,43.6871687,-79.4150669,204521,101,0.904117665
565000,574900,1,0,1,750,1,Co-Ownership Apt,43.6878497,-79.4134462,204521,101,0.841108658
801000,730000,2,1,1,1100,1,Condo Apt,43.6889747,-79.4206604,204521,101,0.647704053
700000,699900,3,0,2,1100,1,Condo Apt,43.6882284,-79.4135341,204521,101,0.798671602
1243750,1339000,2,0,2,1500,2,Condo Apt,43.6871687,-79.4150669,204521,101,0.904117665
956000,959000,2,0,2,1300,1,Condo Apt,43.6861622,-79.412688,204521,101,0.830162726
1418000,1399000,2,0,2,1700,2,Condo Apt,43.6868234,-79.4135359,204521,101,0.88345121
1325000,1299000,3,0,3,1700,2,Condo Apt,43.6861622,-79.412688,204521,101,0.830162726
1650000,1799000,2,0,2,1900,1,Condo Apt,43.6868234,-79.4135359,204521,101,0.88345121
912000,959000,2,0,2,1100,1,Condo Apt,43.6942838,-79.4225124,204521,101,0.663130728
625000,699900,2,1,2,1500,1,Condo Apt,43.6877507,-79.4139738,204521,101,0.850404126
4180000,4395000,5,1,6,4250,4,Detached,43.6972916,-79.4179689,204521,101,0.374031103
1207000,1199000,3,0,3,1700,2,Condo Apt,43.6859146,-79.4125606,204521,101,0.807339441
3280000,3298000,4,0,4,2750,2,Detached,43.7008844,-79.4119307,204521,101,0.260633855
1550000,1595000,3,0,3,2374,2,Condo Townhouse,43.6890721,-79.4145372,204521,101,0.704274366
1725000,1725000,2,0,2,1700,2,Condo Apt,43.6868234,-79.4135359,204521,101,0.88345121
625000,619900,2,0,1,950,11,Co-Ownership Apt,43.6878497,-79.4134462,204521,101,0.841108658
1767500,1775000,3,1,3,2250,3,Detached,43.7096614,-79.4199476,85099,102,0.464726992
1610000,1550000,3,1,4,2750,2,Detached,43.7040318,-79.4183603,85099,102,0.230220805
402000,399000,1,0,1,750,1,Co-Ownership Apt,43.7066563,-79.4270735,85099,102,0.554174686
385000,385000,1,0,1,750,1,Co-Ownership Apt,43.7024228,-79.419491,85099,102,0.165766643
2300000,2280000,4,1,4,2750,2,Detached,43.7010673,-79.4354234,85099,102,0.268350403
325000,345000,1,0,1,750,0,Co-Ownership Apt,43.7066563,-79.4270735,85099,102,0.554174686
788000,799000,3,0,2,1500,1,Condo Apt,43.7044703,-79.4256796,85099,102,0.382528275
525000,495900,2,0,1,950,1,Condo Apt,43.7072889,-79.4272682,85099,102,0.589411685
277000,245000,0,0,1,550,1,Co-Ownership Apt,43.7024228,-79.419491,85099,102,0.165766643
2050000,2100000,4,0,5,2750,4,Detached,43.7010372,-79.4287116,85099,102,0.397424635
409000,399000,1,0,1,750,1,Co-Ownership Apt,43.7024228,-79.419491,85099,102,0.165766643
3080000,3280000,5,1,6,4250,2,Detached,43.7064571,-79.4286751,85099,102,0.541405031
425000,399900,1,0,1,750,1,Co-Ownership Apt,43.7024228,-79.419491,85099,102,0.165766643
3175000,2995000,4,1,4,4250,2,Detached,43.7068101,-79.4310711,85099,102,0.477916844
395000,349000,1,0,1,650,0,Condo Apt,43.7072889,-79.4272682,85099,102,0.589411685
462000,468000,2,1,1,950,1,Condo Apt,43.7072889,-79.4272682,85099,102,0.589411685
480000,495000,2,0,1,950,1,Co-Ownership Apt,43.7024228,-79.419491,85099,102,0.165766643
2700000,2798000,4,0,5,2750,2,Detached,43.7140682,-79.4033381,169203,103,0.529369945
855000,799000,2,1,2,1100,1,Condo Apt,43.7208907,-79.4117485,169203,103,0.182384284
755000,795000,1,1,1,750,1,Condo Apt,43.7242393,-79.4025496,169203,103,0.450169279
842000,860000,2,0,2,1100,1,Condo Apt,43.7208907,-79.4117485,169203,103,0.182384284
848000,849000,2,1,2,1100,2,Condo Apt,43.7209829,-79.4119666,169203,103,0.185271819
1450000,1459000,3,0,4,1750,1,Att/Row/Twnhouse,43.717451,-79.4143401,169203,103,0.45180162
2063000,1980000,3,1,4,1750,4,Detached,43.7184997,-79.3982575,169203,103,0.722924979
3353000,3400000,3,1,4,2750,5,Detached,43.7254686,-79.3917967,169203,103,0.64132078
2810000,2995000,6,0,4,3250,2,Detached,43.720593,-79.3908277,169203,103,0.128667205
1780000,1899900,3,1,2,2250,1,Detached,43.7094694,-79.4143193,169203,103,0.123208895
3175000,3195000,5,0,3,3250,2,Detached,43.7231431,-79.3929498,169203,103,0.451136069
3150000,3195000,5,1,5,3250,6,Detached,43.7137027,-79.4166278,169203,103,0.565229259
4700000,4495000,5,0,7,4250,4,Detached,43.7167635,-79.4043331,169203,103,0.404963549
710000,718000,1,1,1,750,1,Condo Apt,43.7242393,-79.4025496,169203,103,0.450169279
930000,879000,2,0,2,1100,2,Condo Apt,43.7209829,-79.4119666,169203,103,0.185271819
1770000,1749000,3,1,3,1750,1,Detached,43.7133286,-79.4048422,169203,103,0.61422527
776000,788800,2,0,2,950,1,Condo Apt,43.7208907,-79.4117485,169203,103,0.182384284
718900,718900,1,1,1,750,1,Condo Apt,43.7242393,-79.4025496,169203,103,0.450169279
2445000,2498000,3,1,4,2750,2,Detached,43.7190066,-79.4082091,169203,103,0.091600246
5300000,5388000,4,1,7,4250,3,Detached,43.7225983,-79.3933177,169203,103,0.425938589
2600000,2695000,4,0,3,2250,2,Detached,43.7131107,-79.414847,169203,103,0.439780216
615000,628000,1,0,1,650,1,Condo Apt,43.7242393,-79.4025496,169203,103,0.450169279
3400000,3295000,6,0,5,4250,2,Detached,43.7241873,-79.3994556,169203,103,0.410071463
2850000,3100000,4,0,4,2750,3,Detached,43.7211844,-79.398196,169203,103,0.713538469
570000,499900,1,0,1,750,1,Condo Apt,43.7209829,-79.4119666,169203,103,0.185271819
1170000,1185000,1,1,2,1300,2,Condo Apt,43.7174574,-79.4001373,169203,103,0.650863557
1560000,1495000,3,0,2,1750,0,Detached,43.71406,-79.4032501,169203,103,0.522629661
3360000,3495000,5,0,5,4250,3,Detached,43.7214957,-79.3909092,169203,103,0.206409394
1480000,1489000,3,0,2,1300,1,Detached,43.703802,-79.4158979,169203,103,0.407690699
2075000,1925000,4,1,3,2750,2,Plex,43.718124,-79.4153302,169203,103,0.511247728
741000,699000,2,0,2,850,1,Condo Apt,43.7217254,-79.4128534,169203,103,0.202251749
2350000,2395000,3,0,4,2250,2,Detached,43.7075778,-79.41177,169203,103,0.223103222
2650000,2695000,4,1,5,2750,2,Detached,43.712085,-79.4197277,169203,103,0.631378874
2300000,2249000,4,1,5,2750,1,Detached,43.7170249,-79.4122126,169203,103,0.306330222
1250000,949900,2,1,2,1300,2,Condo Apt,43.7242393,-79.4025496,169203,103,0.450169279
537000,550000,1,0,1,650,1,Condo Apt,43.7216733,-79.4127228,169203,103,0.193937152
2447000,2499000,4,1,6,2750,2,Detached,43.7150746,-79.4030337,169203,103,0.568595062
807000,862000,2,0,2,850,1,Condo Apt,43.7208907,-79.4117485,169203,103,0.182384284
783000,799000,2,0,2,850,1,Condo Apt,43.7242393,-79.4025496,169203,103,0.450169279
599000,599900,1,0,1,550,1,Condo Apt,43.7242393,-79.4025496,169203,103,0.450169279
783000,799990,2,0,2,850,1,Condo Apt,43.7242393,-79.4025496,169203,103,0.450169279
1400000,1499900,3,0,3,1300,2,Detached,43.712878,-79.4044251,169203,103,0.570425214
544000,499900,1,0,1,750,1,Condo Apt,43.7209829,-79.4119666,169203,103,0.185271819
2937906,2995000,4,1,4,2750,2,Detached,43.7180668,-79.4018665,169203,103,0.564962027
1600000,1675000,1,1,2,1500,2,Condo Apt,43.7210115,-79.4017205,169203,103,0.639391244
682000,699900,1,1,1,750,1,Condo Apt,43.7242393,-79.4025496,169203,103,0.450169279
1400000,1389000,3,2,3,1750,2,Semi-Detached,43.7141875,-79.4011284,169203,103,0.387257148
4200000,4295000,4,1,7,4250,4,Detached,43.712275,-79.4166058,169203,103,0.43982812
2200000,2330000,4,1,3,3250,2,Detached,43.7117378,-79.4100511,169203,103,0.337194819
550000,549900,1,0,1,550,0,Condo Apt,43.708472,-79.3974985,57039,104,0.138319216
630666,649000,1,1,2,850,1,Condo Apt,43.696804,-79.3919164,57039,104,0.746734235
653000,664900,1,1,1,750,1,Condo Apt,43.7117823,-79.3916402,57039,104,0.181560962
798000,798000,2,0,2,750,1,Condo Apt,43.7089649,-79.3929849,57039,104,0.208043609
568000,569969,1,1,1,550,0,Condo Apt,43.7089649,-79.3929849,57039,104,0.208043609
512000,519900,1,0,1,650,1,Condo Apt,43.697379,-79.3897194,57039,104,0.573348424
740000,695000,1,1,2,950,1,Condo Apt,43.7046042,-79.38901,57039,104,0.39634996
512500,529000,1,1,1,550,0,Condo Apt,43.6970486,-79.394156,57039,104,0.847126997
640000,649900,1,1,1,650,1,Condo Apt,43.706541,-79.3919482,57039,104,0.176206531
521000,499000,1,0,1,550,0,Condo Apt,43.6970486,-79.394156,57039,104,0.847126997
501000,499000,1,0,1,250,0,Condo Apt,43.7070996,-79.3941378,57039,104,0.279951711
505000,509900,1,0,1,550,0,Condo Apt,43.6970486,-79.394156,57039,104,0.847126997
1100000,1149900,2,1,2,1100,1,Condo Apt,43.6960167,-79.3956848,57039,104,0.780597611
780000,799000,2,0,2,750,1,Comm Element Condo,43.699343,-79.3871417,57039,104,0.272031188
628000,599000,1,1,1,550,1,Condo Apt,43.7070978,-79.3950796,57039,104,0.337429216
560000,525000,1,0,1,550,0,Condo Apt,43.6960167,-79.3956848,57039,104,0.780597611
618888,649900,1,1,2,650,1,Condo Apt,43.6970486,-79.394156,57039,104,0.847126997
575000,579900,1,1,1,750,1,Condo Apt,43.6980312,-79.3883693,57039,104,0.446622955
469000,479000,1,0,1,650,0,Condo Apt,43.7095514,-79.3982697,57039,104,0.085168698
681000,708888,2,0,2,950,1,Condo Townhouse,43.7071603,-79.3931247,57039,104,0.201476306
785000,799900,2,0,2,750,1,Condo Apt,43.7115867,-79.3953912,57039,104,0.171732829
428000,429900,0,0,1,250,0,Condo Apt,43.7089649,-79.3929849,57039,104,0.208043609
655000,699000,1,1,2,850,0,Condo Townhouse,43.708472,-79.3974985,57039,104,0.138319216
606500,638000,1,0,1,650,0,Condo Apt,43.7089649,-79.3929849,57039,104,0.208043609
570000,579000,1,1,1,650,1,Condo Apt,43.6970486,-79.394156,57039,104,0.847126997
595000,595000,1,1,1,650,1,Condo Apt,43.6977018,-79.3871943,57039,104,0.424514896
750000,760000,2,1,2,850,1,Condo Apt,43.7117823,-79.3916402,57039,104,0.181560962
615000,619900,1,0,1,650,1,Condo Apt,43.7055062,-79.3978352,57039,104,0.468696008
500000,515000,1,0,1,250,0,Condo Apt,43.7115867,-79.3953912,57039,104,0.171732829
870000,869888,2,0,2,950,1,Condo Apt,43.7110313,-79.3943759,57039,104,0.26849515
818000,825000,2,0,2,950,1,Condo Apt,43.7052905,-79.3978274,57039,104,0.492477822
523000,550000,1,0,1,650,1,Condo Apt,43.6970158,-79.3906374,57039,104,0.654190032
745000,739900,2,0,2,850,1,Condo Apt,43.6977018,-79.3871943,57039,104,0.424514896
825000,829000,2,0,2,950,1,Condo Apt,43.7055062,-79.3978352,57039,104,0.468696008
660000,674900,1,1,1,750,1,Condo Apt,43.7055062,-79.3978352,57039,104,0.468696008
890000,889900,2,0,2,1100,1,Condo Apt,43.6966222,-79.393081,57039,104,0.783148376
1250000,1299000,2,1,2,1100,1,Condo Apt,43.6960167,-79.3956848,57039,104,0.780597611
828800,849000,2,0,2,850,1,Condo Apt,43.7089554,-79.3960994,57039,104,0.123437504
620000,609900,1,1,2,750,1,Condo Apt,43.699343,-79.3871417,57039,104,0.272031188
960000,969900,2,1,2,950,1,Condo Apt,43.7070996,-79.3941378,57039,104,0.279951711
542000,499000,1,0,1,550,1,Condo Apt,43.6999537,-79.3875014,57039,104,0.252709267
512000,489900,1,0,2,550,0,Condo Apt,43.6966701,-79.3920888,57039,104,0.766937761
535000,525000,1,0,1,550,0,Condo Apt,43.708472,-79.3974985,57039,104,0.138319216
825088,838000,2,1,2,850,1,Condo Apt,43.7070996,-79.3941378,57039,104,0.279951711
907000,939000,2,0,2,1100,1,Condo Apt,43.7052905,-79.3978274,57039,104,0.492477822
415088,415000,0,0,1,250,0,Condo Apt,43.7089649,-79.3929849,57039,104,0.208043609
690000,699000,2,0,2,950,1,Condo Apt,43.6961955,-79.3948194,57039,104,0.772171413
668000,599000,2,0,2,750,1,Condo Apt,43.708472,-79.3974985,57039,104,0.138319216
630000,599800,1,1,2,850,1,Condo Apt,43.696804,-79.3919164,57039,104,0.746734235
550000,549999,1,1,1,650,1,Condo Apt,43.7067029,-79.3969942,57039,104,0.333777651
645000,679800,1,1,1,650,1,Condo Apt,43.7115867,-79.3953912,57039,104,0.171732829
515000,525000,1,0,1,550,0,Condo Apt,43.7076691,-79.3923069,57039,104,0.120488674
1595000,1399000,3,0,3,2250,1,Detached,43.7012454,-79.3940548,57039,104,0.746453217
765000,699900,1,1,1,750,1,Condo Apt,43.6960167,-79.3956848,57039,104,0.780597611
1165000,1225000,2,0,3,1300,1,Condo Apt,43.7115867,-79.3953912,57039,104,0.171732829
550000,499000,1,1,1,650,0,Condo Apt,43.7070978,-79.3950796,57039,104,0.337429216
1200000,1199000,3,1,2,1750,1,Detached,43.7056273,-79.3924422,57039,104,0.284471209
590000,548000,1,0,1,650,1,Condo Apt,43.7052905,-79.3978274,57039,104,0.492477822
800000,828000,2,1,2,950,1,Condo Apt,43.708472,-79.3974985,57039,104,0.138319216
695000,695000,1,1,1,650,1,Condo Apt,43.7070996,-79.3941378,57039,104,0.279951711
580000,550000,1,0,1,650,1,Condo Apt,43.7110313,-79.3943759,57039,104,0.26849515
681000,689000,2,0,2,750,1,Condo Apt,43.7110313,-79.3943759,57039,104,0.26849515
927000,850000,2,0,2,1300,1,Condo Apt,43.7075175,-79.3932324,57039,104,0.196960747
720000,729900,2,0,2,850,1,Condo Apt,43.6977018,-79.3871943,57039,104,0.424514896
670000,679990,1,1,2,750,1,Condo Apt,43.7055062,-79.3978352,57039,104,0.468696008
478000,487000,1,0,1,250,0,Condo Apt,43.7070978,-79.3950796,57039,104,0.337429216
670000,688000,3,0,2,1300,1,Condo Apt,43.7095514,-79.3982697,57039,104,0.085168698
655000,659000,1,1,1,650,1,Condo Apt,43.7070996,-79.3941378,57039,104,0.279951711
775300,699000,2,1,2,1100,0,Condo Apt,43.708472,-79.3974985,57039,104,0.138319216
680000,688888,1,1,1,650,1,Condo Apt,43.7089649,-79.3929849,57039,104,0.208043609
895000,899000,2,0,2,1100,1,Condo Apt,43.6966222,-79.393081,57039,104,0.783148376
